gene_id	expr_jan	expr_gte	expr_tcgan	satisf_jan	satisf_gte	satisf_tcgan	curr_sel	member_code
32517	6.12	4.561	10.045	1	0	1	0	1
32518	1.783	5.357	11.581	1	0	1	0	1
32519	8.638	4.757	12.362	1	0	1	0	1
32520	7.333	0.077	1.979	1	1	0	0	6
32521	7.163	2.814	9.502	1	0	1	0	1
32522	3.963	1.142	9.045	1	1	1	1	1
32523	3.042	1.28	7.675	1	1	1	1	1
32524	4.107	5.426	11.175	1	0	1	0	1
32525	4.809	6.718	11.53	1	0	1	0	1
32526	6.705	2.302	9.396	1	0	1	0	1
32527	1.029	3.546	10.592	0	0	1	0	1
32528	4.894	3.759	10.663	1	0	1	0	1
32529	2.22	10.15	11.589	1	0	1	0	1
32530	10.052	4.358	10.152	1	0	1	0	1
32531	4.391	6.101	11.39	1	0	1	0	1
32532	5.488	2.119	9.048	1	0	1	0	1
32533	6.927	4.592	10.5	1	0	1	0	1
32534	6.116	3.217	7.359	1	0	1	0	1
32535	6.739	5.268	9.288	1	0	1	0	1
32536	3.721	2.775	9.973	1	0	1	0	1
32537	2.379	4.088	9.568	1	0	1	0	1
32538	3.18	2.858	9.105	1	0	1	0	1
32539	4.291	2.455	8.246	1	0	1	0	1
32540	7.269	7.149	12.68	1	0	1	0	1
32541	4.803	4.91	10.703	1	0	1	0	1
32542	5.075	6.477	13.521	1	0	1	0	1
32543	6.98	3.854	10.979	1	0	1	0	1
32544	6.991	4.943	13.61	1	0	1	0	1
32545	6.859	5.651	12.044	1	0	1	0	1
32546	5.34	2.204	9.125	1	0	1	0	1
32547	7.033	4.217	10.59	1	0	1	0	1
32548	5.166	4.731	11.791	1	0	1	0	1
32549	2.788	4.499	8.994	1	0	1	0	1
32550	3.309	3.498	9.067	1	0	1	0	1
32551	6.127	5.044	9.789	1	0	1	0	1
32552	3.56	4.856	10.064	1	0	1	0	1
32553	6.311	4.715	12.248	1	0	1	0	1
32554	8.082	5.833	10.448	1	0	1	0	1
32555	5.519	3.729	10.513	1	0	1	0	1
32556	4.974	3.953	11.305	1	0	1	0	1
32557	3.325	0.87	8.546	1	1	1	1	1
32558	2.494	2.084	8.873	1	0	1	0	1
32559	2.401	2.731	10.361	1	0	1	0	1
32560	3.995	5.965	11.659	1	0	1	0	1
32561	2.277	4.763	11.984	1	0	1	0	1
32562	1.876	5.68	12.413	1	0	1	0	1
32563	5.388	0.033	3.433	1	1	0	0	7
32564	5.938	3.215	11.687	1	0	1	0	1
32565	1.289	0.182	1.265	0	1	0	0	6
32566	2.281	0.027	0.295	1	1	0	0	6
32567	2.637	0.101	1.424	1	1	0	0	1
32568	7.264	4.193	11.196	1	0	1	0	1
32569	5.266	4.115	11.153	1	0	1	0	1
32570	5.787	3.771	9.374	1	0	1	0	1
32571	1.615	5.077	10.769	1	0	1	0	1
32572	3.811	1.988	12.206	1	0	1	0	1
32573	3.49	4.96	9.572	1	0	1	0	1
32574	3.859	8.87	13.977	1	0	1	0	1
32575	6.243	4.615	11.064	1	0	1	0	1
32576	6.892	3.933	10.047	1	0	1	0	1
32577	2.04	4.462	9.881	1	0	1	0	1
32578	6.753	2.199	8.968	1	0	1	0	7
32579	1.951	4.707	10.656	1	0	1	0	1
32580	7.982	3.455	11.674	1	0	1	0	1
32581	6.059	5.615	12.453	1	0	1	0	1
32582	4.176	5.921	11.437	1	0	1	0	1
32583	7.152	4.887	11.198	1	0	1	0	1
32584	5.329	4.394	6.995	1	0	1	0	1
32585	5.797	7.021	13.422	1	0	1	0	1
32586	5.609	6.288	12.25	1	0	1	0	1
32587	1.37	0.95	11.534	0	1	1	0	1
32588	2.724	6.518	11.938	1	0	1	0	1
32589	1.666	2.841	9.591	1	0	1	0	1
32590	8.18	8.137	13.304	1	0	1	0	1
32591	8.199	6.507	14.052	1	0	1	0	1
32592	5.332	4.066	10.767	1	0	1	0	1
32593	5.44	7.218	11.497	1	0	1	0	1
32594	3.486	4.372	10.348	1	0	1	0	1
32595	5.747	5.569	11.638	1	0	1	0	1
32596	3.165	4.446	11.805	1	0	1	0	1
32597	5.676	4.178	10.714	1	0	1	0	1
32598	3.505	4.315	10.296	1	0	1	0	1
32599	4.194	1.174	9.504	1	1	1	1	1
32600	7.389	3.852	10.764	1	0	1	0	1
32601	2.335	3.644	10.097	1	0	1	0	1
32602	3.456	2.167	8.949	1	0	1	0	1
32603	3.401	4.434	10.29	1	0	1	0	1
32604	2.015	3.555	6.988	1	0	1	0	1
32605	2.923	4.141	10.12	1	0	1	0	1
32606	3.415	1.083	7.226	1	1	1	1	1
32607	2.419	1.116	7.147	1	1	1	1	1
32608	4.953	1.542	6.112	1	1	0	0	1
32609	2.456	1.22	6.163	1	1	0	0	1
32610	1.694	0.862	5.597	1	1	0	0	1
32611	2.78	1.11	6.104	1	1	0	0	1
32612	3.799	1.001	6.602	1	1	1	1	1
32613	2.943	0.945	6.428	1	1	1	1	1
32614	3.276	1.361	5.081	1	1	0	0	1
32615	2.587	1.388	6.882	1	1	1	1	1
32616	1.67	0.857	5.459	1	1	0	0	1
32617	2.462	0.919	3.915	1	1	0	0	1
32618	2.756	0.336	3.569	1	1	0	0	6
32619	2.013	0.536	6.692	1	1	1	1	1
32620	2.412	2.568	8.53	1	0	1	0	1
32621	1.877	0.301	1.869	1	1	0	0	1
32622	2.591	2.11	8.642	1	0	1	0	1
32623	3.985	1.36	5.898	1	1	0	0	1
32624	4.231	1.599	6.138	1	1	0	0	1
32625	2.905	1.486	7.109	1	1	1	1	1
32626	4.348	2.822	8.195	1	0	1	0	1
32627	4.612	2.842	6.79	1	0	1	0	1
32628	4.338	1.959	8.242	1	0	1	0	1
32629	5.917	0.48	4.615	1	1	0	0	1
32630	5.62	1.504	8.477	1	1	1	1	1
32631	3.368	1.377	6.321	1	1	1	1	1
32632	2.531	2.331	7.239	1	0	1	0	1
32633	5.822	2.242	8.295	1	0	1	0	1
32634	5.98	1.387	6.356	1	1	1	1	1
32635	3.21	2.167	7.805	1	0	1	0	1
32636	1.446	0.798	6.212	0	1	1	0	1
32637	2.982	1.467	8.751	1	1	1	1	1
32638	2.741	1.054	6.749	1	1	1	1	1
32639	1.422	1.438	5.909	0	1	0	0	1
32640	1.668	2.54	7.766	1	0	1	0	1
32641	2.527	1.92	6.891	1	0	1	0	1
32642	1.695	1.907	6.248	1	0	1	0	1
32643	3.036	1.383	6.763	1	1	1	1	1
32644	2.514	1.991	7.045	1	0	1	0	1
32645	1.915	1.137	7.159	1	1	1	1	1
32646	2.024	1.724	8.795	1	1	1	1	1
32647	1.621	0.903	5.454	1	1	0	0	1
32648	1.085	1.874	7.247	0	0	1	0	1
32649	2.808	2.581	9.151	1	0	1	0	1
32650	1.844	0.578	3.638	1	1	0	0	1
32651	3.586	5.112	14.795	1	0	1	0	1
32652	1.52	4.076	9.323	0	0	1	0	1
32653	1.782	3.291	8.892	1	0	1	0	1
32654	4.863	5.951	10.231	1	0	1	0	1
32655	2.678	4.373	10.871	1	0	1	0	1
32656	7.451	3.84	11.589	1	0	1	0	1
32657	2.78	3.479	8.869	1	0	1	0	1
32658	6.489	4.837	11.304	1	0	1	0	1
32659	7.791	4.241	10.967	1	0	1	0	1
32660	4.318	2.834	8.597	1	0	1	0	1
32661	7.58	3.938	10.059	1	0	1	0	1
32662	6.462	5.155	11.052	1	0	1	0	1
32663	5.275	6.083	12.941	1	0	1	0	1
32664	8.712	3.42	11.24	1	0	1	0	1
32665	11.048	4.811	12.346	1	0	1	0	1
32666	8.287	6.44	11.213	1	0	1	0	1
32667	4.868	3.092	10.864	1	0	1	0	1
32668	6.107	5.303	11.244	1	0	1	0	1
32669	5.69	5.421	12.617	1	0	1	0	1
32670	1.456	0.026	0.302	0	1	0	0	1
32671	5.326	6.039	11.541	1	0	1	0	1
32672	8.038	5.887	11.205	1	0	1	0	1
32673	8.537	3.641	12.009	1	0	1	0	1
32674	5.594	3.693	9.262	1	0	1	0	1
32675	7.858	4.234	11.561	1	0	1	0	1
32676	6.566	3.572	11.523	1	0	1	0	1
32677	5.547	6.24	12.855	1	0	1	0	1
32678	2.601	5.759	8.712	1	0	1	0	1
32679	6.435	4.855	4.767	1	0	0	0	6
32680	2.373	8.868	9.551	1	0	1	0	1
32681	1.42	6.924	7.172	0	0	1	0	1
32682	2.355	9.656	13.371	1	0	1	0	1
32683	3.297	4.22	13.189	1	0	1	0	1
32684	7.555	3.64	7.646	1	0	1	0	6
32685	3.602	2.579	8.55	1	0	1	0	1
32686	4.508	5.475	12.106	1	0	1	0	1
32687	6.176	4.178	10.462	1	0	1	0	1
32688	3.909	4.271	10.532	1	0	1	0	1
32689	5.696	4.775	11.951	1	0	1	0	1
32690	3.68	3.677	9.761	1	0	1	0	1
32691	5.168	3.202	9.898	1	0	1	0	1
32692	4.664	3.032	9.614	1	0	1	0	1
32693	9.239	4.791	11.895	1	0	1	0	1
32694	6.494	5.586	11.781	1	0	1	0	1
32695	3.279	0.469	3.504	1	1	0	0	1
32696	6.679	3.833	10.388	1	0	1	0	1
32697	6.174	3.416	11.348	1	0	1	0	1
32698	6.011	3.222	10.17	1	0	1	0	1
32699	4.705	3.101	8.856	1	0	1	0	1
32700	5.562	7.26	12.918	1	0	1	0	1
32701	5.912	5.69	10.761	1	0	1	0	1
32702	4.281	4.876	11.706	1	0	1	0	1
32703	8.537	5.157	12.226	1	0	1	0	1
32704	6.476	3.863	9.84	1	0	1	0	1
32705	2.106	2.941	9.532	1	0	1	0	1
32706	4.873	0.317	4.135	1	1	0	0	6
32707	2.448	4.034	9.653	1	0	1	0	1
32708	4.289	5.132	7.409	1	0	1	0	1
32709	3.881	4.598	11.336	1	0	1	0	1
32710	7.1	3.669	9.171	1	0	1	0	1
32711	3.809	1.271	7.633	1	1	1	1	1
32712	3.93	2.559	9.859	1	0	1	0	1
32713	8.517	4.527	10.155	1	0	1	0	1
32714	2.714	6.681	8.447	1	0	1	0	1
32715	4.975	3.474	8.117	1	0	1	0	1
32716	4.244	6.357	10.251	1	0	1	0	1
32717	3.919	4.597	7.601	1	0	1	0	1
32718	7.653	3.519	10.734	1	0	1	0	1
32719	5.254	3.932	9.679	1	0	1	0	1
32720	3.756	3.602	11.488	1	0	1	0	1
32721	2.608	2.198	7.632	1	0	1	0	1
32722	3.673	3.942	10.243	1	0	1	0	1
32723	6.239	7.053	12.375	1	0	1	0	1
32724	5.175	4.763	11.93	1	0	1	0	1
32725	2.322	1.435	5.285	1	1	0	0	1
32726	2.132	3.327	8.699	1	0	1	0	1
32727	6.447	3.667	9.478	1	0	1	0	1
32728	6.438	2.744	11.627	1	0	1	0	1
32729	2.421	3.64	8.528	1	0	1	0	1
32730	6.786	4.594	10.236	1	0	1	0	1
32731	5.272	5.252	11.099	1	0	1	0	1
32732	4.259	5.486	10.31	1	0	1	0	1
32733	3.225	4.383	10.265	1	0	1	0	1
32734	3.371	3.58	10.237	1	0	1	0	1
32735	1.422	5.696	10.652	0	0	1	0	1
32736	5.477	3.411	12.239	1	0	1	0	1
32737	5.008	7.018	12.729	1	0	1	0	1
32738	1.514	5.408	10.079	0	0	1	0	1
32739	4.767	6.381	12.471	1	0	1	0	1
32740	7.435	0.041	0.301	1	1	0	0	6
32741	5.326	6.085	11.255	1	0	1	0	1
32742	5.451	4.785	10.29	1	0	1	0	1
32743	6.422	7.62	14.257	1	0	1	0	1
32744	5.739	6.741	13.459	1	0	1	0	1
32745	2.228	4.321	10.999	1	0	1	0	1
32746	3.424	5.782	13.543	1	0	1	0	1
32747	2.646	2.63	9.427	1	0	1	0	1
32748	4.189	4.542	0.713	1	0	0	0	1
32749	5.512	3.369	10.333	1	0	1	0	1
32750	4.78	5.825	11.14	1	0	1	0	1
32751	6.728	3.667	8.643	1	0	1	0	1
32752	5.131	9.194	12.917	1	0	1	0	1
32753	3.197	7.087	12.766	1	0	1	0	1
32754	1.851	4.453	10.013	1	0	1	0	1
32755	5.144	9.547	10.459	1	0	1	0	1
32756	5.008	5.442	10.457	1	0	1	0	1
32757	6.251	5.838	14.44	1	0	1	0	1
32758	4.108	7.983	11.8	1	0	1	0	1
32759	6.546	4.908	11.532	1	0	1	0	1
32760	6.305	1.671	8.559	1	1	1	1	1
32761	5.924	4.2	11.221	1	0	1	0	1
32762	1.683	4.308	11.98	1	0	1	0	1
32763	7.73	3.751	11.855	1	0	1	0	1
32764	7.082	4.518	10.259	1	0	1	0	1
32765	7.172	4.111	12.269	1	0	1	0	1
32766	7.635	3.503	10.699	1	0	1	0	1
32767	2.987	2.793	8.614	1	0	1	0	1
32768	4.209	3.638	9.506	1	0	1	0	1
32769	8.278	5.237	12.57	1	0	1	0	1
32770	5.372	4.761	8.976	1	0	1	0	1
32771	9.497	5.096	12.579	1	0	1	0	1
32772	5.579	3.089	10.885	1	0	1	0	1
32773	4.314	5.668	5.29	1	0	0	0	1
32774	2.502	5.058	10.299	1	0	1	0	1
32775	8.461	3.91	10.36	1	0	1	0	1
32776	1.538	7.292	12.169	0	0	1	0	1
32777	2.576	3.32	7.549	1	0	1	0	1
32778	9.534	2.958	10.519	1	0	1	0	1
32779	5.197	1.238	2.118	1	1	0	0	6
32780	1.977	6.552	12.059	1	0	1	0	1
32781	3.681	5.222	10.635	1	0	1	0	1
32782	1.362	4.08	6.928	0	0	1	0	1
32783	7.678	9.621	15.455	1	0	1	0	1
32784	8.584	4.411	11.153	1	0	1	0	1
32785	2.281	4.772	9.04	1	0	1	0	1
32786	7.818	10.379	15.353	1	0	1	0	1
32787	2.743	6.097	8.501	1	0	1	0	1
32788	6.388	5.923	11.638	1	0	1	0	1
32789	9.605	7.163	12.109	1	0	1	0	1
32790	9.173	6.055	12.654	1	0	1	0	1
32791	4.935	4.556	10.743	1	0	1	0	1
32792	6.743	3.404	9.699	1	0	1	0	1
32793	2.986	4.326	9.386	1	0	1	0	1
32794	3.218	4.274	10.828	1	0	1	0	1
32795	5.632	4.71	12.066	1	0	1	0	1
32796	3.162	5.619	10.249	1	0	1	0	1
32797	8.487	6.997	14.985	1	0	1	0	6
32798	4.535	6.439	11.957	1	0	1	0	1
32799	5.872	6.872	11.652	1	0	1	0	1
32800	7.216	3.581	10.043	1	0	1	0	1
32801	7.061	4.787	10.337	1	0	1	0	1
32802	3.171	9.626	15.54	1	0	1	0	1
32803	6.592	4.615	11.9	1	0	1	0	1
32804	6.159	3.594	9.389	1	0	1	0	1
32805	3.055	3.44	10.544	1	0	1	0	1
32806	3.721	3.41	8.429	1	0	1	0	1
32807	6.232	4.906	10.086	1	0	1	0	1
32808	5.421	3.0	7.459	1	0	1	0	1
32809	5.827	2.789	9.042	1	0	1	0	1
32810	4.598	3.478	10.259	1	0	1	0	1
32811	3.389	4.912	9.641	1	0	1	0	1
32812	4.93	4.002	10.295	1	0	1	0	1
32813	6.855	3.31	11.793	1	0	1	0	1
32814	3.614	3.197	10.348	1	0	1	0	1
32815	3.45	3.833	9.592	1	0	1	0	1
32816	5.633	4.824	9.634	1	0	1	0	1
32817	6.551	4.56	11.598	1	0	1	0	1
32818	3.373	4.064	7.2	1	0	1	0	1
32819	4.105	4.807	11.259	1	0	1	0	1
32820	4.617	3.457	8.46	1	0	1	0	1
32821	3.829	2.962	11.115	1	0	1	0	1
32822	4.817	5.411	11.121	1	0	1	0	1
32823	4.51	6.552	10.906	1	0	1	0	1
32824	3.926	3.731	9.519	1	0	1	0	1
32825	9.418	8.334	13.145	1	0	1	0	1
32826	4.521	5.704	10.615	1	0	1	0	1
32827	5.674	4.335	11.322	1	0	1	0	1
32828	4.924	7.162	12.053	1	0	1	0	1
32829	3.954	4.554	9.039	1	0	1	0	1
32830	4.866	6.41	13.204	1	0	1	0	1
32831	7.592	8.019	12.633	1	0	1	0	1
32832	9.298	5.608	13.176	1	0	1	0	1
32833	5.816	9.36	15.357	1	0	1	0	1
32834	5.413	7.554	12.909	1	0	1	0	1
32835	3.473	0.805	0.464	1	1	0	0	6
32836	7.445	1.269	3.274	1	1	0	0	6
32837	2.967	6.187	13.136	1	0	1	0	1
32838	5.348	0.785	9.775	1	1	1	1	1
32839	5.384	2.985	10.714	1	0	1	0	1
32840	5.566	4.418	10.075	1	0	1	0	1
32841	2.321	4.792	11.101	1	0	1	0	1
32842	4.124	3.263	8.104	1	0	1	0	1
32843	4.637	2.513	7.982	1	0	1	0	1
32844	3.086	1.168	7.238	1	1	1	1	1
32845	3.56	4.985	10.128	1	0	1	0	1
32846	3.131	11.699	10.201	1	0	1	0	1
32847	7.288	8.291	12.749	1	0	1	0	1
32848	2.081	5.243	10.546	1	0	1	0	1
32849	2.97	2.794	9.163	1	0	1	0	1
32850	3.807	6.888	14.267	1	0	1	0	1
32851	9.929	0.081	0.485	1	1	0	0	6
32852	3.314	6.212	11.579	1	0	1	0	1
32853	1.497	7.006	3.279	0	0	0	0	1
32854	4.502	7.735	12.383	1	0	1	0	1
32855	3.246	4.967	10.696	1	0	1	0	1
32856	3.624	3.957	9.761	1	0	1	0	1
32857	5.888	3.928	10.289	1	0	1	0	1
32858	1.857	7.301	10.581	1	0	1	0	1
32859	9.212	3.845	9.846	1	0	1	0	1
32860	2.725	3.655	10.963	1	0	1	0	1
32861	2.826	2.389	2.486	1	0	0	0	1
32862	3.869	4.872	9.173	1	0	1	0	1
32863	5.888	7.215	13.131	1	0	1	0	1
32864	7.431	5.034	11.788	1	0	1	0	1
32865	5.838	5.008	10.249	1	0	1	0	1
32866	4.729	3.273	8.784	1	0	1	0	1
32867	5.698	2.624	10.635	1	0	1	0	1
32868	2.525	5.172	10.435	1	0	1	0	1
32869	7.49	3.899	11.1	1	0	1	0	1
32870	4.54	3.643	9.214	1	0	1	0	1
32871	4.585	6.325	12.501	1	0	1	0	1
32872	5.899	7.039	13.513	1	0	1	0	1
32873	5.27	3.532	13.025	1	0	1	0	1
32874	7.548	6.883	12.447	1	0	1	0	1
32875	8.71	2.062	11.973	1	0	1	0	1
32876	8.279	6.599	11.575	1	0	1	0	1
32877	5.551	4.701	11.047	1	0	1	0	1
32878	4.384	4.177	9.764	1	0	1	0	1
32879	6.744	3.837	11.256	1	0	1	0	1
32880	6.505	4.058	10.256	1	0	1	0	1
32881	6.105	2.712	10.548	1	0	1	0	1
32882	4.895	3.919	11.017	1	0	1	0	1
32883	7.249	4.73	10.945	1	0	1	0	1
32884	5.841	3.625	10.559	1	0	1	0	1
32885	7.191	3.365	10.881	1	0	1	0	1
32886	8.785	4.544	11.286	1	0	1	0	1
32887	3.355	4.046	8.493	1	0	1	0	1
32888	5.214	4.568	10.887	1	0	1	0	1
32889	8.808	3.774	11.477	1	0	1	0	1
32890	2.735	4.422	10.064	1	0	1	0	1
32891	5.934	2.883	10.233	1	0	1	0	1
32892	12.746	2.4	7.482	1	0	1	0	6
32893	9.216	3.544	10.82	1	0	1	0	1
32894	6.73	4.739	12.293	1	0	1	0	1
32895	7.326	3.62	12.407	1	0	1	0	1
32896	3.038	5.097	10.481	1	0	1	0	1
32897	6.002	4.256	11.272	1	0	1	0	1
32898	7.022	4.445	11.543	1	0	1	0	1
32899	9.39	4.481	9.956	1	0	1	0	1
32900	3.633	4.911	12.827	1	0	1	0	1
32901	3.839	6.936	11.888	1	0	1	0	1
32902	6.775	5.528	12.155	1	0	1	0	1
32903	4.102	4.133	11.117	1	0	1	0	1
32904	4.928	3.935	9.427	1	0	1	0	1
32905	6.718	4.146	12.012	1	0	1	0	1
32906	7.81	3.247	9.119	1	0	1	0	1
32907	9.353	6.075	5.517	1	0	0	0	6
32908	2.754	2.585	7.378	1	0	1	0	1
32909	6.189	5.892	11.742	1	0	1	0	1
32910	5.447	4.228	10.897	1	0	1	0	1
32911	6.305	4.014	9.448	1	0	1	0	1
32912	5.592	3.982	10.87	1	0	1	0	1
32913	2.485	6.2	12.491	1	0	1	0	1
32914	2.149	3.796	9.01	1	0	1	0	1
32915	2.248	8.004	10.965	1	0	1	0	1
32916	7.686	4.88	12.547	1	0	1	0	1
32917	6.989	4.536	10.507	1	0	1	0	1
32918	2.673	5.476	8.085	1	0	1	0	1
32919	5.674	1.825	10.845	1	0	1	0	1
32920	4.327	2.787	9.962	1	0	1	0	1
32921	8.48	6.253	12.241	1	0	1	0	1
32922	1.218	3.594	10.537	0	0	1	0	1
32923	7.32	4.986	11.906	1	0	1	0	1
32924	4.39	5.96	10.738	1	0	1	0	1
32925	8.057	3.505	10.495	1	0	1	0	1
32926	9.302	3.195	8.863	1	0	1	0	6
32927	6.042	5.08	10.701	1	0	1	0	1
32928	7.307	4.1	9.425	1	0	1	0	1
32929	5.715	3.354	9.159	1	0	1	0	1
32930	7.684	6.513	13.211	1	0	1	0	1
32931	5.64	5.256	10.22	1	0	1	0	1
32932	2.422	5.488	10.715	1	0	1	0	1
32933	3.812	5.634	13.214	1	0	1	0	1
32934	4.63	2.293	9.778	1	0	1	0	1
32935	1.819	2.312	9.379	1	0	1	0	1
32936	6.235	2.61	8.765	1	0	1	0	1
32937	2.779	3.155	9.361	1	0	1	0	1
32938	3.48	2.709	8.508	1	0	1	0	1
32939	3.75	3.304	10.09	1	0	1	0	1
32940	2.392	3.389	8.937	1	0	1	0	1
32941	4.146	3.279	9.692	1	0	1	0	1
32942	5.11	3.671	9.836	1	0	1	0	1
32943	4.021	3.062	10.141	1	0	1	0	1
32944	5.077	2.843	7.567	1	0	1	0	1
32945	3.659	2.415	9.645	1	0	1	0	1
32946	5.646	3.005	9.791	1	0	1	0	1
32947	6.68	3.918	10.761	1	0	1	0	1
32948	4.608	3.013	9.408	1	0	1	0	1
32949	6.867	4.855	11.393	1	0	1	0	1
32950	8.543	4.506	10.969	1	0	1	0	1
32951	8.551	6.418	12.61	1	0	1	0	1
32952	7.005	3.675	10.344	1	0	1	0	1
32953	7.583	3.411	9.275	1	0	1	0	1
32954	2.477	2.389	8.413	1	0	1	0	1
32955	3.04	3.407	10.161	1	0	1	0	1
32956	2.254	5.213	8.829	1	0	1	0	1
32957	4.124	5.061	10.998	1	0	1	0	1
32958	8.284	1.807	6.266	1	0	1	0	6
32959	3.473	0.619	1.927	1	1	0	0	6
32960	2.651	4.585	12.077	1	0	1	0	1
32961	8.979	3.989	11.02	1	0	1	0	1
32962	2.97	3.598	10.714	1	0	1	0	1
32963	1.918	2.736	6.411	1	0	1	0	1
32964	6.26	2.965	9.966	1	0	1	0	1
32965	4.714	3.224	9.529	1	0	1	0	1
32966	5.726	4.056	10.769	1	0	1	0	1
32967	4.388	4.721	11.939	1	0	1	0	1
32968	5.49	2.353	10.631	1	0	1	0	1
32969	4.726	5.794	11.401	1	0	1	0	1
32970	4.332	5.795	12.586	1	0	1	0	1
32971	4.265	0.113	12.13	1	1	1	1	1
32972	8.741	4.86	11.368	1	0	1	0	1
32973	5.733	3.355	10.073	1	0	1	0	1
32974	5.436	4.927	10.206	1	0	1	0	1
32975	3.977	2.647	9.392	1	0	1	0	1
32976	8.268	3.356	12.031	1	0	1	0	1
32977	3.367	6.201	8.439	1	0	1	0	1
32978	9.334	6.991	11.278	1	0	1	0	1
32979	5.295	6.704	11.937	1	0	1	0	1
32980	3.283	6.316	12.803	1	0	1	0	1
32981	4.455	6.373	12.42	1	0	1	0	1
32982	7.068	5.97	10.922	1	0	1	0	1
32983	1.789	0.047	2.485	1	1	0	0	1
32984	1.109	2.546	9.412	0	0	1	0	1
32985	2.364	0.535	6.842	1	1	1	1	1
32986	9.309	6.516	12.31	1	0	1	0	1
32987	3.786	2.535	8.566	1	0	1	0	1
32988	5.473	6.672	13.021	1	0	1	0	1
32989	5.839	5.941	12.388	1	0	1	0	1
32990	7.271	4.811	11.31	1	0	1	0	1
32991	8.563	4.279	11.251	1	0	1	0	1
32992	7.216	4.113	9.695	1	0	1	0	1
32993	8.23	6.162	11.446	1	0	1	0	1
32994	6.574	0.071	5.1	1	1	0	0	1
32995	7.46	0.917	9.158	1	1	1	1	1
32996	4.756	5.15	10.873	1	0	1	0	1
32997	6.024	6.101	11.789	1	0	1	0	1
32998	8.142	5.541	11.658	1	0	1	0	1
32999	5.935	5.584	11.183	1	0	1	0	1
33000	3.705	4.1	9.753	1	0	1	0	1
33001	2.473	5.038	11.177	1	0	1	0	1
33002	5.097	3.888	11.028	1	0	1	0	1
33003	7.271	4.826	11.74	1	0	1	0	1
33004	1.407	8.273	11.575	0	0	1	0	1
33005	1.281	3.404	7.867	0	0	1	0	1
33006	1.548	2.288	4.38	0	0	0	0	1
33007	9.906	0.659	6.122	1	1	0	0	7
33008	6.333	1.47	6.98	1	1	1	1	7
33009	3.399	0.021	1.607	1	1	0	0	6
33010	6.501	2.146	9.205	1	0	1	0	1
33011	4.518	4.895	10.648	1	0	1	0	1
33012	8.988	6.611	12.634	1	0	1	0	1
33013	6.491	7.422	12.966	1	0	1	0	1
33014	3.98	0.654	6.982	1	1	1	1	1
33015	1.288	1.464	5.893	0	1	0	0	1
33016	2.689	0.731	2.568	1	1	0	0	1
33017	4.268	6.176	11.41	1	0	1	0	1
33018	2.307	1.52	4.461	1	1	0	0	1
33019	4.486	0.322	3.386	1	1	0	0	6
33020	4.174	5.838	10.517	1	0	1	0	1
33021	7.133	0.272	6.161	1	1	0	0	6
33022	4.544	2.693	10.966	1	0	1	0	1
33023	3.977	4.793	8.868	1	0	1	0	1
33024	1.861	5.846	10.585	1	0	1	0	1
33025	5.13	6.307	9.081	1	0	1	0	1
33026	7.96	6.196	11.12	1	0	1	0	1
33027	1.719	3.264	11.532	1	0	1	0	1
33028	9.451	8.341	15.67	1	0	1	0	1
33029	4.724	2.352	10.07	1	0	1	0	6
33030	4.398	6.237	12.85	1	0	1	0	1
33031	5.896	3.65	10.754	1	0	1	0	1
33032	3.743	3.465	8.923	1	0	1	0	1
33033	7.345	3.589	9.599	1	0	1	0	1
33034	5.649	3.872	11.2	1	0	1	0	1
33035	5.268	5.802	11.228	1	0	1	0	1
33036	6.713	7.368	12.044	1	0	1	0	1
33037	2.369	3.676	10.441	1	0	1	0	1
33038	2.887	3.625	7.277	1	0	1	0	1
33039	3.84	3.742	10.933	1	0	1	0	1
33040	3.22	4.115	9.564	1	0	1	0	1
33041	3.614	4.466	10.663	1	0	1	0	1
33042	7.92	6.643	11.666	1	0	1	0	1
33043	2.526	8.715	13.139	1	0	1	0	1
33044	1.536	4.075	9.143	0	0	1	0	1
33045	2.769	3.621	9.445	1	0	1	0	1
33046	1.707	5.198	7.152	1	0	1	0	1
33047	2.761	5.623	8.194	1	0	1	0	1
33048	8.254	5.146	9.717	1	0	1	0	1
33049	2.128	4.102	8.575	1	0	1	0	1
33050	5.756	4.041	10.245	1	0	1	0	1
33051	7.246	1.456	2.525	1	1	0	0	6
33052	5.886	2.337	8.489	1	0	1	0	1
33053	3.061	5.525	11.228	1	0	1	0	1
33054	9.044	3.191	11.194	1	0	1	0	1
33055	2.969	5.302	12.58	1	0	1	0	1
33056	1.685	5.442	11.134	1	0	1	0	1
33057	4.801	3.334	8.517	1	0	1	0	1
33058	4.334	7.233	12.109	1	0	1	0	1
33059	7.519	6.107	11.695	1	0	1	0	1
33060	3.94	3.829	10.424	1	0	1	0	1
33061	2.12	5.92	12.509	1	0	1	0	1
33062	3.742	5.046	11.13	1	0	1	0	1
33063	4.429	5.041	11.319	1	0	1	0	1
33064	4.132	4.33	9.812	1	0	1	0	1
33065	5.404	5.245	11.499	1	0	1	0	1
33066	4.135	4.49	10.024	1	0	1	0	1
33067	5.046	3.553	9.192	1	0	1	0	1
33068	7.315	6.252	11.808	1	0	1	0	1
33069	1.633	4.618	13.605	1	0	1	0	1
33070	6.497	2.305	8.782	1	0	1	0	1
33071	2.656	3.861	8.997	1	0	1	0	1
33072	4.152	3.952	10.051	1	0	1	0	1
33073	1.984	4.462	11.16	1	0	1	0	1
